out:Speech Transmission Index_1,out:Speech Transmission Index_2,out:Speech Transmission Index_3
0.582749,0.635798,0.644245
0.588635,0.642828,0.65136
0.607606,0.654401,0.663454
0.607806,0.656492,0.665556
0.595148,0.644055,0.652804
0.584178,0.635312,0.64397
0.581421,0.634496,0.643153
0.574853,0.629017,0.637313
0.583526,0.63753,0.646006
0.575902,0.630777,0.639098
0.590585,0.641093,0.649826
0.58824,0.63993,0.648591
0.582556,0.63442,0.643161
0.57999,0.633851,0.642272
0.584927,0.638657,0.647191
0.576504,0.630607,0.639209
0.579863,0.634513,0.64316
0.572079,0.628043,0.636217
0.572315,0.626347,0.63451
0.574736,0.629061,0.63723
0.573935,0.627861,0.636433
0.575919,0.630547,0.638936
0.576222,0.630279,0.638772
0.575664,0.631271,0.639556
0.576996,0.632803,0.641061
0.576577,0.632691,0.640973
0.569222,0.623368,0.631618
0.57086,0.624845,0.633299
0.569536,0.623285,0.631683
0.573433,0.629317,0.637688
0.580959,0.637293,0.645651
0.573235,0.629617,0.637741
0.572052,0.628367,0.636646
0.573481,0.630562,0.638632
0.574083,0.628289,0.636959
0.574919,0.630707,0.63889
0.571543,0.626866,0.635072
0.580614,0.637089,0.645322
0.580706,0.636136,0.644776
0.580473,0.637026,0.645393
0.566835,0.623434,0.631582
0.573304,0.62955,0.637721
0.577743,0.634666,0.642927
0.581202,0.637003,0.645315
0.570463,0.62634,0.634526
0.585198,0.641723,0.650232
0.570193,0.627648,0.635445
0.569019,0.62767,0.635447
0.580116,0.638028,0.646237
0.569335,0.627945,0.635835
0.605748,0.649789,0.658883
0.612012,0.656553,0.665804
0.606638,0.65158,0.660787
0.598667,0.645001,0.653951
0.596843,0.644294,0.653216
0.599211,0.645951,0.654979
0.595968,0.64397,0.652761
0.593958,0.643116,0.652083
0.617151,0.659834,0.668976
0.614197,0.656273,0.665357
0.620826,0.664855,0.674075
0.609388,0.654606,0.663707
0.602377,0.64858,0.65761
0.599508,0.64707,0.655917
0.591477,0.639409,0.648357
0.594713,0.643651,0.652665
0.639488,0.679448,0.688508
0.654505,0.694208,0.703547
0.643647,0.68509,0.694329
0.616754,0.659851,0.668848
0.609211,0.654286,0.663361
0.598031,0.645088,0.65406
0.594079,0.642648,0.651699
0.597457,0.64494,0.654134
0.69295,0.728555,0.73824
0.732687,0.765281,0.775714
0.69122,0.726917,0.736651
0.636833,0.677664,0.686816
0.612546,0.656338,0.66553
0.592768,0.638315,0.647109
0.594403,0.64178,0.650763
0.596121,0.643946,0.652863
0.732965,0.7655,0.775966
0.814081,0.837272,0.849497
0.734031,0.76735,0.777756
0.642296,0.681511,0.690607
0.610328,0.653287,0.662246
0.600669,0.647073,0.655686
0.596857,0.644496,0.653494
0.600301,0.64807,0.657003
0.695729,0.732373,0.742122
0.731557,0.764141,0.774485
0.689267,0.7254,0.735055
0.633465,0.674125,0.68325
0.6077,0.652177,0.660937
0.588245,0.635265,0.644038
0.590973,0.638657,0.647471
0.586754,0.635239,0.64409
0.638752,0.679561,0.688646
0.640673,0.680444,0.689635
0.640248,0.682355,0.69154
0.616602,0.660043,0.669296
0.601625,0.647067,0.655944
0.5885,0.636113,0.644789
0.5896,0.639109,0.647981
0.59704,0.646371,0.655359
0.606495,0.650534,0.659332
0.610748,0.654534,0.663576
0.603439,0.647834,0.656801
0.601411,0.648364,0.657342
0.590943,0.637808,0.646734
0.591159,0.639176,0.648036
0.584354,0.633964,0.642601
0.590561,0.639266,0.648353
0.592845,0.639722,0.648576
0.58922,0.636041,0.644837
0.592452,0.639255,0.648106
0.587696,0.634614,0.643465
0.585205,0.633007,0.641867
0.584262,0.633417,0.642132
0.591641,0.642177,0.651074
0.591536,0.641437,0.650541
0.586263,0.634616,0.643494
0.572187,0.621444,0.630002
0.584523,0.633377,0.64218
0.582609,0.631924,0.64067
0.581941,0.631734,0.640521
0.579776,0.631178,0.640038
0.582914,0.633621,0.642507
0.578866,0.629639,0.63826
0.588458,0.638134,0.646968
0.585238,0.635413,0.644229
0.584528,0.633951,0.64283
0.583025,0.633259,0.642055
0.586068,0.636172,0.644938
0.582702,0.634025,0.642565
0.576478,0.629201,0.637711
0.586554,0.638723,0.647429
0.589588,0.639957,0.648944
0.586654,0.637958,0.646715
0.584521,0.634782,0.643822
0.588662,0.6389,0.647861
0.580258,0.630649,0.639507
0.587852,0.638965,0.647788
0.579222,0.631299,0.640005
0.580186,0.632637,0.641339
0.58787,0.63902,0.647999
0.587772,0.638453,0.647357
0.58923,0.639156,0.648021
0.583908,0.635052,0.644007
0.586691,0.637409,0.646249
0.585565,0.637065,0.645819
0.588874,0.64023,0.649162
0.587408,0.639622,0.648488
0.61045,0.655327,0.664467
0.608938,0.654158,0.663315
0.603046,0.648008,0.656934
0.608208,0.653851,0.662818
0.606975,0.653258,0.662252
0.602498,0.649173,0.658336
0.597537,0.64548,0.654441
0.593491,0.642082,0.65088
0.613292,0.657251,0.666359
0.620247,0.663386,0.672526
0.621691,0.665791,0.674831
0.610783,0.654721,0.663796
0.604012,0.648673,0.657769
0.604666,0.649717,0.658654
0.597924,0.644645,0.653673
0.602857,0.650447,0.659476
0.624713,0.66678,0.675936
0.638755,0.678837,0.688046
0.645658,0.685427,0.694579
0.638319,0.679319,0.688473
0.619714,0.663377,0.672433
0.609773,0.654876,0.663877
0.603225,0.649684,0.658691
0.59698,0.644756,0.653609
0.646291,0.686849,0.696082
0.693007,0.729318,0.739124
0.727783,0.760201,0.770497
0.688467,0.724675,0.734288
0.633655,0.674875,0.683926
0.613354,0.657365,0.666317
0.599609,0.646264,0.655197
0.59323,0.640857,0.649817
0.653984,0.694044,0.703309
0.733086,0.765857,0.776376
0.810242,0.833147,0.845209
0.731935,0.76514,0.775679
0.646961,0.687425,0.696618
0.613509,0.656493,0.665582
0.605672,0.65203,0.660894
0.604259,0.652218,0.661173
0.641345,0.682404,0.691717
0.690798,0.726982,0.736772
0.727402,0.760533,0.770788
0.690154,0.727078,0.73673
0.636716,0.67856,0.687581
0.600571,0.645554,0.654304
0.598133,0.644749,0.653525
0.596028,0.644331,0.653105
0.611501,0.654244,0.663105
0.63262,0.673841,0.682893
0.644229,0.684524,0.693677
0.633361,0.674936,0.684084
0.604555,0.648498,0.657134
0.593595,0.639901,0.648521
0.593935,0.642263,0.651232
0.592936,0.640695,0.649557
0.595148,0.640816,0.64959
0.606532,0.651583,0.660397
0.611296,0.655545,0.664612
0.600951,0.646712,0.655503
0.596089,0.64259,0.651519
0.588704,0.635599,0.644344
0.588875,0.637227,0.645993
0.586052,0.636051,0.64484
0.594603,0.640573,0.649616
0.59482,0.642481,0.651341
0.596231,0.642908,0.651945
0.582911,0.629621,0.638313
0.587963,0.635837,0.644594
0.587992,0.637217,0.64605
0.586238,0.635837,0.644583
0.585111,0.634431,0.643494
0.581495,0.630526,0.639287
0.577591,0.626484,0.635123
0.584286,0.63236,0.64122
0.584185,0.633617,0.642507
0.57972,0.629242,0.637875
0.587627,0.637612,0.646412
0.580871,0.630822,0.639494
0.590261,0.641642,0.650322
0.592645,0.642438,0.651343
0.580553,0.629724,0.638469
0.585839,0.636224,0.644839
0.574486,0.625262,0.633824
0.586703,0.637325,0.646119
0.587752,0.637265,0.6463
0.590202,0.640827,0.649684
0.585286,0.636419,0.645087
0.587148,0.637514,0.646311
0.582694,0.633868,0.642605
0.589184,0.639186,0.648106
0.581394,0.632552,0.641296
0.580858,0.631189,0.6399
0.582049,0.633838,0.642559
0.576099,0.628077,0.636606
0.582381,0.633971,0.642691
0.58976,0.640093,0.648981
0.583327,0.634273,0.643063
0.585917,0.636946,0.645868
0.584084,0.634936,0.643857
0.588137,0.639095,0.648126
0.584347,0.635726,0.644539
0.584654,0.63692,0.645486
0.58516,0.637576,0.646233
0.606691,0.653559,0.662546
0.608714,0.654091,0.663133
0.606042,0.651571,0.660698
0.601209,0.646209,0.655229
0.595881,0.641505,0.650308
0.596515,0.643095,0.652033
0.598917,0.645946,0.654903
0.602707,0.649656,0.658699
0.60387,0.650115,0.659157
0.6092,0.654017,0.663118
0.61466,0.65823,0.667437
0.617141,0.661561,0.670517
0.612817,0.656832,0.665885
0.611173,0.656695,0.665629
0.612307,0.658752,0.66788
0.600178,0.647866,0.65691
0.608417,0.653013,0.662186
0.623958,0.666959,0.67608
0.637947,0.679142,0.688457
0.648886,0.688886,0.698005
0.637218,0.678851,0.688075
0.619318,0.662781,0.671918
0.606654,0.651315,0.660339
0.596377,0.642172,0.651066
0.612225,0.656552,0.66567
0.638779,0.679952,0.689133
0.691346,0.727964,0.737758
0.73331,0.766794,0.777204
0.682303,0.718547,0.727913
0.637345,0.678745,0.687895
0.614784,0.658722,0.668016
0.601703,0.647835,0.656766
0.622611,0.666316,0.675512
0.649942,0.690175,0.699392
0.732524,0.765539,0.776002
0.817346,0.841288,0.853542
0.730094,0.76336,0.77372
0.649667,0.689072,0.69851
0.613513,0.656783,0.665717
0.598833,0.644854,0.653858
0.615191,0.659968,0.668957
0.638116,0.679086,0.688278
0.690623,0.727639,0.737294
0.732365,0.765665,0.776017
0.687138,0.72403,0.733631
0.638716,0.681106,0.690243
0.603654,0.647245,0.656118
0.599311,0.645372,0.65435
0.605179,0.651033,0.659969
0.612952,0.65715,0.665917
0.632631,0.673538,0.682531
0.645435,0.685815,0.69499
0.630349,0.672562,0.681572
0.610866,0.65487,0.663794
0.59459,0.640063,0.648932
0.595391,0.643536,0.652213
0.591444,0.638518,0.647354
0.597538,0.644106,0.652919
0.601061,0.645777,0.654593
0.605165,0.650032,0.658877
0.604425,0.649512,0.65847
0.593341,0.638791,0.647694
0.597764,0.644569,0.653468
0.592784,0.640146,0.649029
0.585501,0.633265,0.64219
0.592646,0.640152,0.649057
0.585879,0.63296,0.641732
0.587203,0.633779,0.642586
0.589532,0.635972,0.644818
0.591837,0.63951,0.648489
0.592838,0.641735,0.650788
0.590613,0.638642,0.647567
0.585224,0.634175,0.643024
0.58686,0.636293,0.645063
0.58296,0.632111,0.640833
0.58025,0.630026,0.638633
0.583979,0.633569,0.642174
0.590173,0.639333,0.648206
0.584359,0.634952,0.643645
0.583707,0.633085,0.641952
0.587605,0.638197,0.646918
0.583661,0.633698,0.642614
0.579615,0.629652,0.638263
0.586242,0.636251,0.645025
0.57829,0.628775,0.63747
0.578407,0.629222,0.637869
0.580423,0.631243,0.640067
0.588161,0.638924,0.647649
0.583102,0.633244,0.642355
0.581019,0.632029,0.640556
0.58449,0.634181,0.643157
0.580692,0.631538,0.640197
0.583612,0.634854,0.643436
0.581006,0.632148,0.640775
0.579338,0.630248,0.638942
0.592454,0.643938,0.652731
0.584086,0.635296,0.644141
0.585458,0.637767,0.646514
0.579154,0.630553,0.639108
0.583878,0.63533,0.643861
0.582091,0.632173,0.641174
0.578416,0.629295,0.638047
0.583565,0.635698,0.644288
0.585495,0.637094,0.645629
0.595234,0.642238,0.651148
0.598477,0.645031,0.654036
0.600766,0.64744,0.65648
0.5964,0.641368,0.65029
0.598054,0.643582,0.652368
0.60476,0.6511,0.660287
0.605145,0.652201,0.661173
0.602184,0.649004,0.658154
0.597284,0.6438,0.652657
0.60599,0.652142,0.661199
0.606906,0.651702,0.660707
0.61375,0.65798,0.666996
0.614282,0.65782,0.666871
0.613356,0.657449,0.666522
0.609182,0.653607,0.662834
0.602106,0.64689,0.655937
0.600761,0.647877,0.656788
0.601892,0.645972,0.65482
0.612452,0.655635,0.664644
0.636814,0.677156,0.686255
0.644822,0.684627,0.693786
0.63752,0.678154,0.687384
0.617272,0.660373,0.669434
0.612733,0.657804,0.667003
0.598658,0.644879,0.653744
0.609321,0.653628,0.662746
0.6402,0.68168,0.690833
0.690743,0.727708,0.737517
0.731214,0.764235,0.774612
0.692347,0.728896,0.738653
0.637259,0.678685,0.687981
0.615926,0.659419,0.668567
0.603718,0.649767,0.658703
0.615142,0.65962,0.668507
0.644424,0.684694,0.69372
0.733554,0.766575,0.777211
0.812678,0.836061,0.848157
0.728309,0.760964,0.771141
0.650674,0.691184,0.700458
0.611171,0.654359,0.663372
0.591145,0.637094,0.645876
0.604255,0.648387,0.657337
0.633734,0.674717,0.683898
0.689445,0.72701,0.736561
0.726705,0.759926,0.770206
0.689826,0.726939,0.736474
0.632045,0.672693,0.681955
0.61007,0.654361,0.66343
0.590256,0.637267,0.646127
0.601813,0.647043,0.656094
0.613644,0.658034,0.666928
0.628791,0.670221,0.679141
0.64364,0.68421,0.693353
0.632224,0.674417,0.683293
0.610667,0.653809,0.662881
0.600368,0.645232,0.654348
0.585805,0.633763,0.642648
0.592026,0.639813,0.64873
0.593939,0.640059,0.649092
0.597374,0.64256,0.651568
0.604246,0.649344,0.658355
0.601042,0.645688,0.654421
0.599052,0.645219,0.653981
0.589501,0.63585,0.644736
0.591898,0.641395,0.650286
0.580086,0.629665,0.638241
0.584607,0.632066,0.641047
0.593053,0.640462,0.649256
0.588018,0.635257,0.644309
0.589188,0.635948,0.644747
0.587983,0.636104,0.644835
0.579217,0.628017,0.636633
0.587245,0.636925,0.64594
0.586702,0.636046,0.644862
0.582934,0.631994,0.64085
0.58297,0.632553,0.641428
0.580237,0.629231,0.637999
0.578779,0.627402,0.63629
0.584628,0.633532,0.642472
0.59031,0.640906,0.649676
0.589043,0.639694,0.648461
0.583331,0.634095,0.642902
0.577573,0.628045,0.636844
0.587902,0.638351,0.647122
0.577765,0.628301,0.636952
0.584535,0.63503,0.643934
0.578045,0.628992,0.637689
0.581091,0.632019,0.640763
0.591646,0.642357,0.651277
0.587577,0.638928,0.647668
0.584712,0.63689,0.645818
0.578258,0.629044,0.637872
0.577295,0.628219,0.636882
0.588923,0.639437,0.648417
0.587581,0.637913,0.646597
0.580263,0.630461,0.639324
0.58249,0.632841,0.641654
0.582278,0.633425,0.642202
0.580849,0.631793,0.640588
0.577722,0.630189,0.638771
0.578066,0.629989,0.638525
0.583961,0.63517,0.643904
0.585063,0.636803,0.645803
0.576261,0.627329,0.635953
0.602089,0.650473,0.659508
0.593496,0.64128,0.650161
0.601643,0.648518,0.657554
0.60423,0.650042,0.659074
0.602577,0.64868,0.657696
0.600538,0.646283,0.655345
0.605682,0.651742,0.660729
0.613314,0.658897,0.668288
0.589606,0.636203,0.645051
0.599248,0.646274,0.655285
0.603176,0.649703,0.658767
0.604701,0.650205,0.65915
0.610971,0.654514,0.663616
0.621546,0.665147,0.674265
0.614958,0.658725,0.667751
0.614873,0.658636,0.667912
0.601892,0.649907,0.658985
0.60424,0.651201,0.660314
0.60413,0.649704,0.658788
0.61482,0.65808,0.667073
0.638196,0.678996,0.688329
0.650373,0.690279,0.699582
0.635039,0.675985,0.685061
0.619678,0.662077,0.671134
0.597867,0.644757,0.653755
0.60143,0.64705,0.656053
0.610621,0.654482,0.663513
0.634456,0.675275,0.684391
0.689712,0.72578,0.735473
0.73401,0.767156,0.77767
0.689439,0.726147,0.735628
0.639804,0.680803,0.689914
0.597919,0.645664,0.654761
0.601847,0.64786,0.656941
0.607821,0.651989,0.660932
0.647979,0.688197,0.697388
0.735804,0.769116,0.779717
0.812154,0.835405,0.847516
0.732397,0.765365,0.775769
0.652553,0.69266,0.701992
0.593261,0.639926,0.649034
0.591718,0.638257,0.646888
0.604243,0.648162,0.657075
0.634656,0.676188,0.685324
0.688204,0.724995,0.734492
0.72828,0.761116,0.771288
0.687788,0.7244,0.734043
0.640386,0.681685,0.690732
0.588382,0.636457,0.645356
0.593608,0.640682,0.649658
0.598909,0.645559,0.654362
0.611954,0.655873,0.664863
0.634625,0.67686,0.686
0.644795,0.686254,0.695262
0.631906,0.673422,0.682454
0.618518,0.662335,0.671268
0.593946,0.642176,0.65115
0.588121,0.636401,0.645139
0.589763,0.637313,0.646104
0.593889,0.639374,0.648343
0.602087,0.647315,0.656324
0.6076,0.652328,0.661229
0.60069,0.645549,0.654462
0.599273,0.644641,0.653561
0.585349,0.635464,0.644312
0.587269,0.636624,0.645515
0.590702,0.63964,0.64837
0.587206,0.63466,0.643513
0.585875,0.633098,0.641923
0.591915,0.638403,0.647185
0.593828,0.640702,0.649632
0.587583,0.634087,0.642953
0.582132,0.632085,0.641016
0.589022,0.639174,0.648102
0.581983,0.631981,0.640531
0.580363,0.630029,0.638636
0.584264,0.633427,0.64213
0.581769,0.629992,0.638807
0.583599,0.63246,0.641157
0.57593,0.624407,0.633083
0.585147,0.636754,0.645401
0.582004,0.632825,0.64145
0.578073,0.629079,0.637756
0.583737,0.634464,0.643294
0.577824,0.627673,0.636475
0.588188,0.637567,0.646447
0.580567,0.629877,0.638684
0.585082,0.635271,0.644181
0.579778,0.631265,0.63985
0.583513,0.635744,0.644475
0.586401,0.637147,0.646003
0.57998,0.630528,0.63915
0.579297,0.630545,0.639228
0.579686,0.630521,0.639445
0.578704,0.629316,0.638177
0.589008,0.639842,0.648552
0.583863,0.634535,0.643402
0.586659,0.637419,0.6463
0.571395,0.623129,0.63183
0.586782,0.637873,0.646686
0.581422,0.63311,0.641938
0.58514,0.636565,0.64525
0.581949,0.631991,0.640661
0.58359,0.634217,0.642838
0.598443,0.645954,0.654979
0.596101,0.643433,0.652527
0.591314,0.639183,0.648103
0.597672,0.64422,0.653321
0.598233,0.643836,0.652795
0.605145,0.651555,0.660504
0.607912,0.652511,0.661605
0.608712,0.653395,0.662348
0.594209,0.642726,0.651623
0.594398,0.642375,0.651458
0.596735,0.643266,0.652171
0.598573,0.644424,0.6535
0.614186,0.659392,0.668554
0.624639,0.667849,0.67709
0.622004,0.66403,0.67326
0.617947,0.661122,0.670283
0.597294,0.645728,0.654681
0.599048,0.646708,0.65566
0.603502,0.650669,0.659574
0.608464,0.653055,0.662161
0.623921,0.667497,0.676715
0.636718,0.676759,0.685979
0.648031,0.68693,0.696179
0.643571,0.683035,0.692323
0.598718,0.64626,0.655214
0.601978,0.649701,0.658772
0.598526,0.643975,0.652741
0.610106,0.654851,0.663814
0.634999,0.67593,0.685044
0.689744,0.726189,0.735918
0.73175,0.76437,0.774867
0.693041,0.729351,0.739045
0.585879,0.634355,0.643176
0.58965,0.63765,0.646396
0.598542,0.64404,0.652945
0.606417,0.650356,0.659047
0.646329,0.685147,0.694544
0.727948,0.760473,0.770753
0.813665,0.836849,0.849056
0.729512,0.761994,0.772233
0.583817,0.631753,0.640572
0.592938,0.640667,0.649515
0.595123,0.641016,0.649885
0.608915,0.653305,0.662105
0.63737,0.67952,0.688664
0.684579,0.721023,0.730481
0.73232,0.765515,0.775824
0.690102,0.726028,0.735707
0.587373,0.636318,0.644906
0.592265,0.640647,0.649447
0.593534,0.641149,0.649982
0.601198,0.646472,0.65538
0.611719,0.655077,0.663844
0.629585,0.669808,0.678958
0.643397,0.683495,0.692618
0.63725,0.678503,0.687705
0.581085,0.63091,0.639626
0.580693,0.630612,0.639181
0.585697,0.63379,0.642652
0.588488,0.635285,0.644177
0.597242,0.643022,0.651887
0.599706,0.64387,0.652792
0.604464,0.648597,0.657449
0.6088,0.653499,0.662361
0.588431,0.638561,0.647296
0.591201,0.640206,0.649091
0.594134,0.643474,0.652331
0.586285,0.634091,0.642951
0.589012,0.6362,0.645079
0.590196,0.637568,0.646534
0.591459,0.638142,0.647046
0.593554,0.639943,0.648852
0.577608,0.62895,0.63778
0.581186,0.632492,0.641197
0.591421,0.641563,0.650427
0.582841,0.632218,0.64093
0.584122,0.633219,0.641988
0.584105,0.632823,0.641611
0.588831,0.636527,0.645495
0.585797,0.634594,0.643445
0.583084,0.634933,0.643664
0.588875,0.640026,0.649002
0.586279,0.637173,0.645969
0.585618,0.63554,0.644449
0.581712,0.631292,0.640039
0.580324,0.629906,0.638801
0.582705,0.632056,0.640781
0.583268,0.633593,0.642323
0.578596,0.629891,0.63868
0.581699,0.633827,0.642578
0.584904,0.637298,0.646122
0.589196,0.640404,0.649299
0.585136,0.635599,0.644461
0.584823,0.634429,0.643191
0.585421,0.635183,0.644017
0.587166,0.636948,0.645877
0.583091,0.635167,0.644023
0.58418,0.635921,0.644848
0.585825,0.637112,0.645943
0.58396,0.635344,0.644121
0.57883,0.629832,0.638555
0.586874,0.63734,0.646221
0.594503,0.645054,0.653835
0.590871,0.64,0.649029
0.581427,0.632991,0.641648
0.59469,0.644946,0.653867
0.60097,0.650357,0.659291
0.604507,0.653194,0.662269
0.599295,0.647748,0.656663
0.597582,0.645157,0.654066
0.607948,0.654036,0.663199
0.611658,0.657953,0.66702
0.597186,0.647412,0.656369
0.594419,0.64575,0.654642
0.59539,0.644794,0.65371
0.606255,0.655916,0.664855
0.607457,0.655491,0.664446
0.60899,0.655357,0.664511
0.613288,0.656807,0.666009
0.622287,0.665876,0.675185
0.591639,0.642248,0.651148
0.594576,0.644059,0.653087
0.599446,0.648435,0.657445
0.601825,0.65033,0.659495
0.605636,0.651421,0.660553
0.623003,0.667164,0.676348
0.641923,0.684108,0.693576
0.656432,0.697373,0.706799
